Publisher,AdWords Posting URL,Ad Planner Name,Type,Category,Has Advertising,Text,Image,Audio,Video,Rich Media,Expandable,Comp Index,Audience Reach,Audience UV (users),Region UV (users),Region PV,
,,domain: versuri.ro,[D],Arts & Entertainment > Celebrities & Entertainment News,Yes,Yes,200x200 ,No,No,200x200 ,200x200 ,100,7.0%,"570,000","570,000","5,100,000",
,,domain: travian.com,[D],Games > Computer & Video Games > Strategy Games,Yes,Yes,300x250 ,No,No,300x250 ,No,99,7.0%,"570,000","570,000","6,200,000",
,,domain: wall-street.ro,[D],News > Business News > Financial Markets,Yes,Yes,300x250 ,No,No,No,No,98,7.0%,"570,000","570,000","2,900,000",
,,domain: ask.com,[D],Internet & Telecom > Search Engines,Yes,Yes,160x600 300x250 468x60 728x90 ,No,No,160x600 300x250 728x90 ,No,100,7.0%,"570,000","570,000","6,700,000",
,,domain: manager.ro,[D],Business & Industrial,Yes,Yes,250x250 300x250 336x280 468x60 728x90 ,No,No,250x250 300x250 336x280 468x60 728x90 ,250x250 300x250 336x280 468x60 728x90 ,100,7.0%,"570,000","570,000","2,900,000",
,,domain: cinemarx.ro,[D],Arts & Entertainment > Movies,Yes,Yes,250x250 300x250 468x60 728x90 ,No,No,250x250 300x250 468x60 728x90 ,No,100,6.9%,"560,000","560,000","6,200,000",
,,domain: trading212.com,[D],Finance > Currencies & Foreign Exchange,No,No,No,No,No,No,No,100,6.9%,"560,000","560,000","1,300,000",
,,domain: edu.ro,[D],Reference > Language Resources,Yes,Yes,728x90 ,No,No,728x90 ,728x90 ,100,6.4%,"520,000","520,000","5,100,000",
,,domain: vodafone.ro,[D],Business & Industrial > Hospitality Industry > Event Planning,Yes,No,No,No,No,No,No,100,6.4%,"520,000","520,000","11,000,000",
,,domain: brothersoft.com,[D],Computers & Electronics > Software > Freeware & Shareware,Yes,Yes,160x600 200x200 250x250 300x250 336x280 468x60 728x90 ,No,No,160x600 200x200 250x250 300x250 336x280 468x60 728x90 ,160x600 200x200 250x250 300x250 336x280 468x60 728x90 ,100,6.4%,"520,000","520,000","3,500,000",
,,domain: itbox.ro,[D],Games > Online Games,Yes,Yes,120x600 160x600 200x200 250x250 300x250 336x280 468x60 728x90 ,No,No,120x600 160x600 200x200 250x250 300x250 336x280 468x60 728x90 ,No,100,6.4%,"520,000","520,000","5,100,000",
,,domain: auto.ro,[D],Autos & Vehicles,Yes,No,Yes,No,No,No,No,100,6.4%,"520,000","520,000","17,000,000",
,,domain: necoda.com,[D],,Yes,No,No,No,No,No,No,100,6.4%,"520,000","520,000","2,200,000",
,,domain: gustos.ro,[D],Food & Drink > Cooking & Recipes,Yes,Yes,300x250 320x50 336x280 468x60 728x90 ,No,No,300x250 320x50 336x280 468x60 728x90 ,No,100,6.4%,"520,000","520,000","2,400,000",
,,domain: e-joculete.ro,[D],Games > Online Games,Yes,Yes,160x600 336x280 468x60 728x90 ,No,No,160x600 336x280 468x60 728x90 ,160x600 336x280 468x60 728x90 ,99,6.4%,"510,000","520,000","4,600,000",
,,domain: computergames.ro,[D],Games > Computer & Video Games,Yes,Yes,No,No,No,No,No,100,6.3%,"510,000","510,000","3,900,000",
,,domain: ucoz.com,[D],Internet & Telecom > Web Services > Web Hosting & Domain Registration,Yes,Yes,11x60 14x90 83x31 120x600 125x125 160x600 200x200 250x250 300x250 336x280 450x50 468x60 468x280 480x70 728x90 ,No,No,120x600 160x600 200x200 250x250 300x250 336x280 468x60 728x90 ,120x600 160x600 200x200 250x250 300x250 336x280 468x60 728x90 ,99,6.3%,"510,000","520,000","3,900,000",
,,domain: roportal.ro,[D],People & Society > Religion & Belief > Astrology & Divination,Yes,Yes,160x600 300x250 728x90 ,No,No,160x600 300x250 728x90 ,160x600 300x250 728x90 ,100,6.3%,"510,000","510,000","2,200,000",
,,domain: showbiz.ro,[D],Sports > Team Sports > Soccer,Yes,No,Yes,No,No,No,No,99,6.3%,"510,000","520,000","10,000,000",
,,domain: grepolis.com,[D],Games > Online Games > Massive Multiplayer,Yes,No,Yes,No,No,No,No,100,6.3%,"510,000","510,000","67,000,000",
,,domain: babylon.com,[D],Reference > Language Resources > Foreign Language Resources > Translation Tools & Resources,Yes,Yes,160x600 300x250 320x50 468x60 728x90 ,No,No,160x600 300x250 468x60 728x90 ,160x600 468x60 ,97,6.3%,"510,000","520,000","9,900,000",
,,domain: money.ro,[D],News > Business News,Yes,No,No,No,No,No,No,99,6.3%,"510,000","510,000","2,400,000",
,,domain: practicmagazin.ro,[D],Business & Industrial > Business Services > Office Supplies > Office Furniture,Yes,Yes,160x600 300x250 468x60 630x120 728x90 ,No,No,300x250 468x60 728x90 ,300x250 468x60 728x90 ,100,5.9%,"480,000","480,000","2,100,000",
,,domain: filmeonlinesubtitrate.ro,[D],Arts & Entertainment > Movies,Yes,No,729x500 ,No,No,No,No,100,5.9%,"480,000","480,000","3,200,000",
,,domain: studentie.ro,[D],Jobs & Education > Education > Colleges & Universities,Yes,No,Yes,No,No,No,No,100,5.9%,"470,000","480,000","3,200,000",
,,domain: portal-info.ro,[D],News > Weather,Yes,Yes,160x600 300x250 336x280 468x60 728x90 ,No,No,160x600 300x250 336x280 468x60 728x90 ,160x600 300x250 336x280 468x60 728x90 ,100,5.9%,"470,000","470,000","2,400,000",
,,domain: eastrolog.ro,[D],People & Society > Religion & Belief > Astrology & Divination,Yes,Yes,300x250 ,No,No,No,No,100,5.8%,"470,000","470,000","9,100,000",
,,domain: miniclip.ro,[D],Games,No,No,No,No,No,No,No,100,5.8%,"470,000","470,000","6,200,000",
,,domain: torrentz.eu,[D],Online Communities > File Sharing & Hosting,No,No,No,No,No,No,No,100,5.8%,"470,000","470,000","9,000,000",
,,domain: retete-gustoase.ro,[D],Food & Drink > Cooking & Recipes,Yes,Yes,300x250 728x90 ,No,No,No,No,100,5.8%,"470,000","470,000","2,900,000",
,,domain: bing.com,[D],Internet & Telecom > Search Engines,Yes,Yes,No,No,No,No,No,100,5.8%,"470,000","470,000","5,600,000",
,,domain: 3xforum.ro,[D],Online Communities > Forum & Chat Providers,Yes,Yes,300x250 728x90 ,No,No,300x250 728x90 ,300x250 728x90 ,100,5.8%,"470,000","470,000","5,100,000",
,,domain: dailymotion.com,[D],Arts & Entertainment > Online Media,Yes,Yes,Yes,No,No,No,No,100,5.8%,"470,000","470,000","3,100,000",
,,domain: didactic.ro,[D],Jobs & Education > Education,Yes,No,No,No,No,No,No,100,5.8%,"470,000","470,000","10,000,000",
,,domain: romanialibera.ro,[D],News > Newspapers,Yes,Yes,160x600 468x60 ,No,No,No,No,99,5.8%,"470,000","470,000","4,200,000",
,,domain: cursbnr.ro,[D],Finance,Yes,Yes,No,No,No,No,No,100,5.8%,"470,000","470,000","2,600,000",
,,domain: listafirme.ro,[D],Business & Industrial,Yes,No,No,No,No,No,No,99,5.7%,"470,000","470,000","2,000,000",
,,domain: xfilmeonline.net,[D],Arts & Entertainment > Movies,Yes,No,Yes,No,No,No,No,99,5.7%,"460,000","470,000","3,200,000",
,,domain: go4it.ro,[D],Internet & Telecom > Mobile & Wireless > Mobile Phones,Yes,No,No,No,No,No,No,100,5.3%,"430,000","430,000","1,600,000",
,,domain: pcfarm.ro,[D],Beauty & Fitness > Face & Body Care,No,No,No,No,No,No,No,100,5.3%,"430,000","430,000","1,500,000",
,,domain: referat.ro,[D],People & Society > Social Sciences,Yes,Yes,336x280 728x90 ,No,No,336x280 728x90 ,No,100,5.3%,"430,000","430,000","2,400,000",
,,domain: linkedin.com,[D],Online Communities > Social Networks,Yes,Yes,No,No,No,No,No,100,5.3%,"430,000","430,000","8,300,000",
,,domain: garbo.ro,[D],Beauty & Fitness > Fashion & Style,Yes,Yes,No,No,No,No,No,100,5.3%,"430,000","430,000","4,700,000",
,,domain: flickr.com,[D],Online Communities > Photo & Video Sharing > Photo & Image Sharing,Yes,No,No,No,No,No,No,100,5.3%,"430,000","430,000","6,800,000",
,,domain: turistinfo.ro,[D],Travel,Yes,Yes,No,No,No,No,No,100,5.3%,"430,000","430,000","21,000,000",
,,domain: compari.ro,[D],Shopping > Consumer Resources > Product Reviews & Price Comparisons > Price Comparisons,Yes,Yes,No,No,No,No,No,100,5.3%,"430,000","430,000","3,100,000",
,,domain: filestube.com,[D],Online Communities > File Sharing & Hosting,Yes,Yes,Yes,No,No,No,No,99,5.3%,"430,000","430,000","2,600,000",
,,domain: divxonline.biz,[D],Arts & Entertainment > Movies,Yes,No,Yes,No,No,No,No,100,5.3%,"430,000","430,000","10,000,000",
,,domain: infoturism.ro,[D],Travel,Yes,Yes,300x250 728x90 ,No,No,300x250 728x90 ,300x250 728x90 ,100,5.3%,"430,000","430,000","5,600,000",
,,domain: sponsorads.de,[D],Internet & Telecom > Web Services,No,No,No,No,No,No,No,99,5.3%,"430,000","430,000","1,300,000",
,,domain: mercador.ro,[D],Jobs & Education > Jobs,No,No,No,No,No,No,No,100,5.3%,"430,000","430,000","4,600,000",
,,domain: zf.ro,[D],Business & Industrial,Yes,No,No,No,No,No,No,99,5.2%,"420,000","430,000","4,200,000",
,,domain: tourismguide.ro,[D],Travel,Yes,Yes,300x250 468x60 728x90 ,No,No,300x250 468x60 728x90 ,300x250 468x60 728x90 ,99,5.2%,"420,000","430,000","2,200,000",
