Site Name,Category,Composition Index,Audience Reach,Audience Unique Users,Country Unique Users,Country Page Views,GCN Text,GCN Images,GCN Videos,GCN Gadgets,GCN Impressions/Day
psicofxp.com,/Internet/Web Portals /Entertainment/Fun & Trivia /News & Current Events/Gossip & Tabloids /Games/Video Games/Online Games /Internet/Online Goodies,100,12.3,1200000,1200000,12000000,Yes,160x600 300x250 728x90,,160x600 300x250 728x90,500K - 1M
megaupload.com,/Internet/File Sharing & Hosting,100,11.4,1100000,1100000,28000000,No,,,, --
musica.com,/Entertainment/Music/Lyrics & Tabs /Photo & Video/Photo & Video Sharing,100,10.1,1000000,1000000,31000000,Yes,336x280 468x60 728x90,,336x280 468x60 728x90,5M - 10M
mozilla.com,/Computers & Electronics/Software/Internet Software/Internet Clients & Browsers,100,10.1,1000000,1000000,3200000,No,,,, --
cpxinteractive.com,/Computers & Electronics/Software/Software Utilities /Lifestyles/Parenting & Family /Entertainment/Humor & Bizarre/Paranormal,100,10.1,990000,990000,10000000,No,,,,undefined
programas-gratis.net,/Computers & Electronics /Internet/Web Services,110,9.3,920000,840000,15000000,Yes,160x600 250x250 468x60 728x90,,160x600 250x250 468x60 728x90,2M - 5M
imageshack.us,/Internet/File Sharing & Hosting,100,9.3,920000,920000,7500000,Yes,728x90,,728x90,1M - 2M
adobe.com,/Computers & Electronics/Software/Audio & Multimedia /Computers & Electronics/Software/Graphics & Publishing,100,9.1,900000,900000,6800000,No,,,, --
masoportunidades.com.ar,/Local/Classifieds /Local/Regional Content/South America/Argentina,100,8.5,840000,840000,19000000,No,,,, --
geocities.com,/Online Communities/Online Journals & Personal Sites,100,8.5,840000,840000,5100000,No,,,, --
windows.com,/Computers & Electronics/Enterprise Technology /Computers & Electronics/Programming,100,8.5,840000,840000,5500000,No,,,, --
flickr.com,/Photo & Video/Photo & Video Sharing,100,8.4,830000,830000,34000000,No,,,, --
terra.com.ar,/Internet/Web Portals /Entertainment/Movies,100,8.4,830000,830000,23000000,Yes,728x90,,728x90,100K - 500K
photobucket.com,/Photo & Video/Photo & Video Sharing /Online Communities,100,8.3,820000,820000,7500000,No,,,,undefined
personal.com.ar,/Telecommunications/Mobile & Wireless/Mobile Phones,100,8.3,820000,820000,18000000,No,,,, --
conduit.com,/Computers & Electronics/Computer Security/Antivirus & Malware,100,7.8,770000,770000,38000000,No,,,,undefined
yieldmanager.com,/Business/Advertising & Marketing /Internet/Web Services/Affiliate Programs,100,7.7,760000,760000,3800000,No,,,, --
vivavisos.com.ar,/Real Estate /Automotive/Vehicle Shopping /Local/Classifieds,100,7.7,760000,760000,13000000,Yes,468x60,,468x60,100K - 500K
passport.com,/Internet/Web Services/Email & Messaging /Internet/Web Services /Computers & Electronics,100,7.7,760000,760000,12000000,No,,,, --
smn.gov.ar,/Local/Weather /Local/Regional Content/South America/Argentina,110,7.6,750000,690000,16000000,No,,,, --
yahoo.com.ar,/Internet/Web Services/Email & Messaging /Internet/Web Portals /Sports/Soccer,100,7.6,750000,750000,8900000,No,,,, --
minijuegos.com,/Games/Video Games/Online Games,100,7.6,750000,750000,37000000,Yes,300x250 468x60 728x90,,300x250 468x60 728x90,2M - 5M
todoar.com.ar,/Internet/Web Services/Search Engines /Reference/Online Directories,100,7.6,750000,750000,6100000,Yes,300x250 728x90,,300x250 728x90,100K - 500K
depaginas.com.ar,/Local/Regional Content/South America/Argentina /Reference/Online Directories /Local/Classifieds,100,7.6,750000,750000,4200000,Yes,300x250 468x60 728x90,,300x250 468x60 728x90,100K - 500K
directaclick.com,/Entertainment/Comics & Animation/Anime & Manga /Internet/Web Design & Development,100,7.6,750000,750000,3100000,No,,,, --
miguiaargentina.com.ar,/Local/Regional Content/South America/Argentina /Business,100,7,690000,690000,5100000,Yes,160x600 336x280 728x90,,160x600 336x280 728x90,100K - 500K
olx.com.ar,/Local/Classifieds /Local/Regional Content/South America/Argentina /Automotive/Vehicle Brands/Chevrolet /Real Estate/Rental Listings & Referrals /Online Communities/Dating & Relationships,100,6.9,690000,690000,7500000,Yes,,,,100K - 500K
sitiosargentina.com.ar,/Internet/Web Portals /Reference/Online Directories,100,6.9,680000,680000,6100000,Yes,160x600 300x250 728x90,,160x600 300x250 728x90,500K - 1M
myspace.com,/Online Communities/Social Networks /Internet/Online Goodies/MySpace Codes & Graphics /Entertainment,110,6.3,630000,570000,23000000,Yes,120x600 250x250 300x250 468x60 728x90,,120x600 250x250 300x250 468x60 728x90,100M+
grippo.com.ar,/Reference/Online Directories /Internet/Web Services/Search Engines,100,6.3,630000,630000,3500000,Yes,160x600 250x250 336x280 728x90,,160x600 250x250 336x280 728x90,100K - 500K
juegos.com,/Games/Video Games /Entertainment/Fun & Trivia,100,6.2,620000,620000,60000000,Yes,300x250 468x60 728x90,,300x250 468x60 728x90,5M - 10M
deremate.com.ar,/Shopping /Automotive/Vehicle Shopping,100,5.8,570000,570000,25000000,No,,,, --
campusanuncios.com,/Local/Classifieds /Reference/Online Directories,100,5.7,570000,570000,2400000,Yes,120x600 468x60,,120x600 468x60,500K - 1M
hi5.com,/Online Communities/Social Networks,100,5.7,560000,560000,34000000,Yes,120x600 160x600 300x250 450x50 468x60 728x90,,120x600 160x600 300x250 468x60 728x90,100M+
ask.com,/Entertainment/Comics & Animation/Cartoons /Internet /Internet/Web Services/Search Engines,100,5.7,560000,560000,5100000,No,,,,undefined
uptodown.com,/Internet/File Sharing & Hosting,110,5.7,560000,510000,4600000,Yes,300x250 728x90,,300x250 728x90,1M - 2M
santanderrio.com.ar,/Finance & Insurance/Banking & Personal Finance /Finance & Insurance,100,5.6,560000,560000,31000000,No,,,, --
uol.com.ar,/Internet/Web Portals /News & Current Events/Magazines /Entertainment,100,5.3,520000,520000,21000000,Yes,120x600 160x600 468x60,,120x600 160x600 468x60,100K - 500K
disneylatino.com,/Lifestyles/Kids & Teens/Children /Entertainment/Comics & Animation/Cartoons,100,5.3,520000,520000,37000000,No,,,, --
ciudad.com.ar,/Internet /News & Current Events,100,5.2,520000,520000,8100000,No,,,,undefined
afip.gov.ar,/Society/Government & Regulatory Bodies /Local/Regional Content/South America/Argentina,100,5.2,510000,510000,55000000,No,,,, --
emediate.eu,/Business/Advertising & Marketing /Internet /Games/Video Games/Online Games,100,5.2,510000,510000,3500000,No,,,, --
claro.com.ar,/Telecommunications/Mobile & Wireless/Ringtones & Mobile Goodies,100,5.2,510000,510000,13000000,No,,,, --
buenosaires.gov.ar,/Local/Regional Content/South America/Argentina /Reference/Maps & Geography,100,5.2,510000,510000,11000000,No,,,, --
juegosdiarios.com,/Games/Video Games/Online Games,100,5.2,510000,510000,26000000,Yes,250x250 300x250 336x280 468x60,,250x250 300x250 336x280 468x60,2M - 5M
gba.gov.ar,/Local/Regional Content/South America/Argentina /Society/Government & Regulatory Bodies,100,5.1,510000,510000,21000000,No,,,, --
atdmt.com,/Science /Telecommunications/Mobile & Wireless/Mobile Phones,100,4.7,470000,470000,1300000,No,,,, --
perfspot.com,/Online Communities/Social Networks /Photo & Video/Professional Photo & Video Services,100,4.7,470000,470000,3500000,Yes,120x600 160x600 300x250 468x60 728x90,,120x600 160x600 300x250 468x60 728x90,2M - 5M
paginasamarillas.com.ar,/Local/Regional Content/South America/Argentina /Telecommunications,100,4.7,470000,470000,3500000,No,,,, --
